recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,primarily_steam_deck,tipo,timestamp_dev_responded,developer_response
",1743973285,1743973285,False,0,0,0.5,0,False,True,False,False,negativa,,
192172791,"{'steamid': '76561198390911835', 'num_games_owned': 37, 'num_reviews': 23, 'playtime_forever': 11443, 'playtime_last_two_weeks': 3, 'playtime_at_review': 10965, 'last_played': 1761521994}",english,"if you play a champ with (insert any weapon), youre a one trick. if you use a heavy attack, youre a sig spammer, if you beat me, youre a smurf. also im lagging",1743973691,1743973691,True,0,0,0.5,0,False,False,False,False,positiva,,
192173382,"{'steamid': '76561199121065342', 'num_games_owned': 33, 'num_reviews': 2, 'playtime_forever': 26877, 'playtime_last_two_weeks': 807, 'playtime_at_review': 18433, 'last_played': 1762290070}",english,"This game acts like a competitive game but it lacks in the competitive qualities that a game like this should have. For example 60 fps in fast paced game like this is just really lagy. Not to mention you can turn on hitboxes and you can see that some attacks should not have it you, even the game shows you they werent in range yet they still get you. So thats why i have 300 hours on this game. Send help",1743974256,1743974256,False,0,0,0.5,0,False,False,False,False,negativa,,
192175390,"{'steamid': '76561198953124353', 'num_games_owned': 55, 'num_reviews': 2, 'playtime_forever': 9619, 'playtime_last_two_weeks': 18, 'playtime_at_review': 6106, 'last_played': 1762133436}",english,"yes
",1743976298,1743976298,True,0,0,0.5,0,False,False,False,False,positiva,,
192178266,"{'steamid': '76561198056719641', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 1872, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1731, 'last_played': 1744229826}",english,its shit highkey,1743979395,1743979395,False,0,0,0.5,0,False,False,False,False,negativa,,
192179618,"{'steamid': '76561199494164655', 'num_games_owned': 4, 'num_reviews': 3, 'playtime_forever': 3933, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3819, 'last_played': 1747425195}",english,"shit game dont ever play
",1743980962,1743980962,False,0,0,0.5,0,False,False,False,False,negativa,,
192180578,"{'steamid': '76561198849254393', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 20468, 'playtime_last_two_weeks': 0, 'playtime_at_review': 20357, 'last_played': 1755717556}",english,worst hitboxes in any smash bros type game ever,1743982004,1743982004,False,0,0,0.5,0,False,False,False,False,negativa,,
192183888,"{'steamid': '76561199810923823', 'num_games_owned': 11, 'num_reviews': 4, 'playtime_forever': 932, 'playtime_last_two_weeks': 0, 'playtime_at_review': 836, 'last_played': 1752365879}",english,j rdhr,1743985940,1743985940,True,0,0,0.5,0,False,False,False,False,positiva,,
192186122,"{'steamid': '76561199681858169', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 4283, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3597, 'deck_playtime_at_review': 51, 'last_played': 1753409069}",english,it is good and not pay to win,1743988781,1743988781,True,0,0,0.5,0,False,False,False,False,positiva,,
192187480,"{'steamid': '76561199183990480', 'num_games_owned': 16, 'num_reviews': 9, 'playtime_forever': 754, 'playtime_last_two_weeks': 0, 'playtime_at_review': 374, 'last_played': 1745570757}",english,This game is incredibly violent and needs to be kept away from u16 youth.,1743990471,1743990471,True,0,0,0.5,0,False,False,False,False,positiva,,
192191317,"{'steamid': '76561199111459420', 'num_games_owned': 35, 'num_reviews': 21, 'playtime_forever': 17026, 'playtime_last_two_weeks': 18, 'playtime_at_review': 572, 'last_played': 1761755324}",english,i hate this game,1743995418,1743995418,True,0,0,0.5,0,False,False,False,False,positiva,,
192192507,"{'steamid': '76561199709220227', 'num_games_owned': 2, 'num_reviews': 2, 'playtime_forever': 48085, 'playtime_last_two_weeks': 0, 'playtime_at_review': 34985, 'last_played': 1758341982}",english,"This game is trash. Genuinely, it is but it's like a drug. They're bad for you but HOLY I can't get enough. There's something wrong with me. I'm not even close to being a no life but with the way I'm playing it's getting closer and closer everyday.",1743997074,1743997074,True,0,0,0.5,0,False,True,False,False,positiva,,
192193830,"{'steamid': '76561199236082571', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 1147, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1023, 'last_played': 1760360693}",english,GG,1743999079,1743999079,True,0,0,0.5,0,False,False,False,False,positiva,,
192195740,"{'steamid': '76561199103958119', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 9119, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8505, 'last_played': 1748008622}",english,"---{ Graphics }---
☐ You forget what reality is
☐ Beautiful
☐ Good
☑ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☐ Very good
☐ Good
☑ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☐ Very good
☐ Good
☑ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☑ Potato
☐ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☑ Old Fashioned
☐ Workable
☐ Big
☐ Will eat 15% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☑ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☑ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☑ No Story
☐ Some lore
☐ Average
☐ Good
☐ Lovely
☐ It'll replace your life

---{ Price }---
☑ It's free!
☐ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☑ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☑ 7
☐ 8
☐ 9
☐ 10
",1744001939,1744850534,True,0,0,0.5,0,False,False,False,False,positiva,,
192196078,"{'steamid': '76561199403424975', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 17249, 'playtime_last_two_weeks': 456, 'playtime_at_review': 8122, 'last_played': 1761881161}",english,"torture
",1744002475,1744002475,False,0,0,0.5,0,False,False,False,False,negativa,,
192196480,"{'steamid': '76561199229281026', 'num_games_owned': 18, 'num_reviews': 3, 'playtime_forever': 79076, 'playtime_last_two_weeks': 1543, 'playtime_at_review': 60190, 'last_played': 1762284914}",english,"IF YOU WANNA SUFFER PLAY THIS GAME
",1744003090,1744003090,False,1,0,0.5238095521926879,0,False,False,False,False,negativa,,
192198248,"{'steamid': '76561199073802258', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 3321, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2782, 'last_played': 1755260910}",english,yeah,1744005977,1744005977,False,0,0,0.5,0,False,False,False,False,negativa,,
192198542,"{'steamid': '76561199192136092', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 13095, 'playtime_last_two_weeks': 264, 'playtime_at_review': 11585, 'last_played': 1762222292}",english,nerf genji,1744006483,1744006483,False,1,0,0.4979253411293029,0,False,False,False,False,negativa,,
192207967,"{'steamid': '76561199445665555', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 85213, 'playtime_last_two_weeks': 3102, 'playtime_at_review': 58827, 'last_played': 1762263398}",english,"boring ,, trash game",1744020492,1744020492,False,0,0,0.5,0,False,False,False,False,negativa,,
192216779,"{'steamid': '76561199834077266', 'num_games_owned': 16, 'num_reviews': 9, 'playtime_forever': 27786, 'playtime_last_two_weeks': 2766, 'playtime_at_review': 3033, 'last_played': 1762267187}",english,"It's a 2D platform fighting game that has a cartoony look to it. Its got a great flow with an amazing combat system. The legends that you play as has unique set of abilities based on the weapons that they are wielding. Every legend comes with its strengths and weaknesses that changes how you play against other opponents. Learning the different combos will make you be more skillful and efficient. The learning curve is different for each legend and weapon. Once you get a feel for things, you'll feel like a bunny hopping around and attacking your opponents at the same time!",1744031443,1744060416,True,0,0,0.5,0,False,False,False,False,positiva,,
192220368,"{'steamid': '76561199230980192', 'num_games_owned': 7, 'num_reviews': 1, 'playtime_forever': 14689, 'playtime_last_two_weeks': 921, 'playtime_at_review': 6200, 'last_played': 1762289982}",english,"Brawlhalla,this game is a awesome game to play with friends,I been playing this game for couple or years I start playing it on the playstation 4,I recommend you guys to download this game and invite your friends!!",1744035029,1744035029,True,0,0,0.5,0,False,False,False,False,positiva,,
192222665,"{'steamid': '76561199026842055', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 28340, 'playtime_last_two_weeks': 0, 'playtime_at_review': 28217, 'last_played': 1756485667}",english,pisses me off but i cant stop playing,1744037076,1744037076,True,0,0,0.5,0,False,True,False,False,positiva,,
192232803,"{'steamid': '76561198439164797', 'num_games_owned': 66, 'num_reviews': 9, 'playtime_forever': 2135, 'playtime_last_two_weeks': 171, 'playtime_at_review': 1175, 'last_played': 1762114473}",english,gut,1744045803,1744045803,True,0,0,0.5,0,False,False,False,False,positiva,,
192233609,"{'steamid': '76561199278684765', 'num_games_owned': 0, 'num_reviews': 30, 'playtime_forever': 1534, 'playtime_last_two_weeks': 36, 'playtime_at_review': 396, 'last_played': 1761688427}",english,game fills me with unfathomable rage but its alright ig,1744046574,1744046574,True,0,0,0.5,0,False,False,False,False,positiva,,
192240640,"{'steamid': '76561199836830024', 'num_games_owned': 11, 'num_reviews': 13, 'playtime_forever': 1649, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1089, 'last_played': 1755631021}",english,meh game,1744052916,1744052916,True,0,0,0.5,0,False,False,False,False,positiva,,
192243489,"{'steamid': '76561199579192789', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 7724, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2483, 'last_played': 1760573594}",english,"When was the last time you took a shower, stinky.",1744055482,1744055482,True,0,0,0.5,0,False,False,False,False,positiva,,
192245283,"{'steamid': '76561198428818641', 'num_games_owned': 53, 'num_reviews': 19, 'playtime_forever': 14385, 'playtime_last_two_weeks': 66, 'playtime_at_review': 12699, 'last_played': 1761476809}",english,I LIKE MEN,1744057204,1744057204,True,1,0,0.5192307829856871,0,False,False,False,False,positiva,,
192248063,"{'steamid': '76561199843000076', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 398, 'playtime_last_two_weeks': 0, 'playtime_at_review': 311, 'last_played': 1759424274}",english,"i fw this
",1744059930,1744059930,True,0,0,0.5,0,False,True,False,False,positiva,,
192251654,"{'steamid': '76561199014219340', 'num_games_owned': 0, 'num_reviews': 28, 'playtime_forever': 775, 'playtime_last_two_weeks': 0, 'playtime_at_review': 730, 'last_played': 1745425544}",english,pls fix hitboxes and servers me lose game cause game no let me dodge,1744063942,1744063942,False,0,0,0.5,0,False,False,False,False,negativa,,
192252901,"{'steamid': '76561199130048558', 'num_games_owned': 13, 'num_reviews': 1, 'playtime_forever': 1286, 'playtime_last_two_weeks': 0, 'playtime_at_review': 981, 'last_played': 1744572668}",english,gay,1744065457,1744065457,False,1,0,0.5192307829856871,0,False,False,False,False,negativa,,
192255003,"{'steamid': '76561199163671667', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 21404, 'playtime_last_two_weeks': 0, 'playtime_at_review': 17833, 'last_played': 1759030763}",english,I cant stop,1744068013,1744068013,True,0,1,0.5,0,False,False,False,False,positiva,,
192256317,"{'steamid': '76561199458291380', 'num_games_owned': 6, 'num_reviews': 2, 'playtime_forever': 10977, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5812, 'last_played': 1751661561}",english,"it is good
",1744069696,1744069696,True,0,0,0.5,0,False,False,False,False,positiva,,
192257832,"{'steamid': '76561199446642035', 'num_games_owned': 8, 'num_reviews': 1, 'playtime_forever': 34021, 'playtime_last_two_weeks': 842, 'playtime_at_review': 24244, 'last_played': 1762156732}",english,r,1744071633,1744071633,False,0,0,0.5,0,False,False,False,False,negativa,,
192257888,"{'steamid': '76561199666242205', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 3463, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1493, 'last_played': 1754325054}",english,gud,1744071708,1744071708,True,0,0,0.5,0,False,False,False,False,positiva,,
192257995,"{'steamid': '76561199465528440', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 1611, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1202, 'last_played': 1760928573}",english,coo,1744071839,1744071839,True,0,0,0.5,0,False,False,False,False,positiva,,
192258131,"{'steamid': '76561197991146012', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 23945, 'playtime_last_two_weeks': 548, 'playtime_at_review': 14220, 'deck_playtime_at_review': 524, 'last_played': 1762208481}",english,good,1744071991,1744071991,True,0,0,0.5,0,False,False,False,False,positiva,,
192259939,"{'steamid': '76561198845176936', 'num_games_owned': 126, 'num_reviews': 80, 'playtime_forever': 1896, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1896, 'last_played': 1586480518}",english,Pretty fun game!,1744074227,1744074227,True,1,0,0.5238095521926879,0,False,False,False,False,positiva,,
192260625,"{'steamid': '76561198260246670', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 43847, 'playtime_last_two_weeks': 0, 'playtime_at_review': 43063, 'last_played': 1749270131}",english,broken 2 monitors and 3 keyboards great game,1744075022,1744075022,True,0,0,0.5,0,False,False,False,False,positiva,,
192261479,"{'steamid': '76561198091926972', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 4521, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3722, 'last_played': 1755911425}",english,the fuck do you mean i need my steam profile set to public to play with friends,1744076129,1744076129,False,6,0,0.5545351505279541,0,False,False,False,False,negativa,,
192263012,"{'steamid': '76561199385068310', 'num_games_owned': 26, 'num_reviews': 6, 'playtime_forever': 218, 'playtime_last_two_weeks': 6, 'playtime_at_review': 202, 'last_played': 1762232940}",english,best game ever,1744078182,1744078182,True,0,0,0.5,0,False,True,False,False,positiva,,
192264749,"{'steamid': '76561198321737768', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 10326, 'playtime_last_two_weeks': 8, 'playtime_at_review': 10318, 'last_played': 1762245010}",english,"I honestly forgot I had this game after buying all legends that was on sale for $15. When I played it back then it was enjoyable for someone that doesn't have a switch to play smash brothers. I didn't have the greatest computer OR great connection to anything at ALL. Brawlhalla was the ONLY game I owned back then that would actually run on an old Toshiba laptop with 200 ping, and it acts like its 4k 60fps. So no matter what kind of pc you got, Brawlhalla will run.
",1744080586,1744080586,True,0,0,0.5,0,False,False,False,False,positiva,,
192265462,"{'steamid': '76561198376978922', 'num_games_owned': 0, 'num_reviews': 12, 'playtime_forever': 7853, 'playtime_last_two_weeks': 28, 'playtime_at_review': 5728, 'last_played': 1761622001}",english,"Wonderful as a casual game to mess around with friends, but terrible for a competitive experience. 

The ranked mode is simply a mystery box—either extremely easy or near impossible. There's no balance on the horizon. Overall, not a good experience.",1744081518,1744081518,False,2,0,0.5199999809265136,0,False,False,False,False,negativa,,
192270340,"{'steamid': '76561198059090152', 'num_games_owned': 177, 'num_reviews': 45, 'playtime_forever': 71, 'playtime_last_two_weeks': 0, 'playtime_at_review': 71, 'last_played': 1626170436}",english,bad :(,1744088907,1744088907,False,0,0,0.4761904776096343,0,False,False,False,False,negativa,,
192271101,"{'steamid': '76561198930668836', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 428335, 'playtime_last_two_weeks': 1076, 'playtime_at_review': 380494, 'last_played': 1762220782}",english,amazing,1744090131,1744090131,True,0,0,0.5,0,False,False,False,False,positiva,,
192272265,"{'steamid': '76561199085597563', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 58236, 'playtime_last_two_weeks': 0, 'playtime_at_review': 53815, 'last_played': 1757925937}",english,not bad,1744092254,1744092254,True,0,0,0.5,1,False,False,False,False,positiva,,
192274117,"{'steamid': '76561198971534510', 'num_games_owned': 84, 'num_reviews': 21, 'playtime_forever': 15382, 'playtime_last_two_weeks': 0, 'playtime_at_review': 15382, 'last_played': 1705211337}",english,not bad a good 2d platforming fighter,1744095582,1744095582,True,0,0,0.5,0,False,False,False,False,positiva,,
192283697,"{'steamid': '76561199169839230', 'num_games_owned': 34, 'num_reviews': 5, 'playtime_forever': 3460, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3445, 'last_played': 1750402057}",english,"I used to love this game, but the sweats kinda ruined the game for me.
Overall this game is fun",1744111072,1744111072,True,0,0,0.5,0,False,False,False,False,positiva,,
192294697,"{'steamid': '76561199086201390', 'num_games_owned': 1, 'num_reviews': 1, 'playtime_forever': 44, 'playtime_last_two_weeks': 0, 'playtime_at_review': 44, 'last_played': 1743177616}",english,A very good game.,1744123370,1744123370,True,0,0,0.5,0,False,False,False,False,positiva,,
192294947,"{'steamid': '76561198291726303', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 697, 'playtime_last_two_weeks': 0, 'playtime_at_review': 603, 'last_played': 1744129294}",english,"fighting game, ew",1744123610,1744123610,False,0,0,0.5,0,False,False,False,False,negativa,,
192301850,"{'steamid': '76561199050528944', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 51665, 'playtime_last_two_weeks': 31, 'playtime_at_review': 44458, 'last_played': 1761542668}",english,inconsistent sluggish lag even with green ping .,1744129897,1744129897,False,0,0,0.5,0,False,False,False,False,negativa,,
192303350,"{'steamid': '76561198985522436', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 22575, 'playtime_last_two_weeks': 30, 'playtime_at_review': 20008, 'last_played': 1761237245}",english,remove axe and lance :),1744131338,1744131431,False,0,0,0.5,0,False,False,False,False,negativa,,
192304438,"{'steamid': '76561199256347190', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 29061, 'playtime_last_two_weeks': 178, 'playtime_at_review': 16514, 'last_played': 1762241721}",english,ug,1744132332,1744132332,True,0,0,0.5,0,False,False,False,False,positiva,,
192304462,"{'steamid': '76561198847406638', 'num_games_owned': 58, 'num_reviews': 2, 'playtime_forever': 1999, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1735, 'last_played': 1749513436}",english,"man fuck this game, all sweats even in the brawl of the week",1744132358,1744132358,False,2,0,0.5454545617103576,0,False,False,False,False,negativa,,
192304562,"{'steamid': '76561198153113514', 'num_games_owned': 64, 'num_reviews': 3, 'playtime_forever': 9327, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8825, 'last_played': 1758045597}",english,shit,1744132458,1744132458,False,0,0,0.5,0,False,False,False,False,negativa,,
192306141,"{'steamid': '76561199465849009', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 1022, 'playtime_last_two_weeks': 0, 'playtime_at_review': 434, 'last_played': 1760918380}",english,Was a pretty fun game in my opinion and is better when you know what your doing so don't give up on it too quickly.,1744133908,1744133908,True,0,0,0.5,0,False,True,False,False,positiva,,
192310231,"{'steamid': '76561199451716493', 'num_games_owned': 0, 'num_reviews': 15, 'playtime_forever': 307, 'playtime_last_two_weeks': 0, 'playtime_at_review': 246, 'last_played': 1745403627}",english,Heavy spammers make me want to die in the pits of hell but the game can be fun 😁👍,1744137637,1744137637,True,0,0,0.5,0,False,False,False,False,positiva,,
192316917,"{'steamid': '76561199600632435', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 6786, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2429, 'last_played': 1760328004}",english,"i hate this game it makes me want to rip my hair out real shit
",1744144194,1744144194,False,0,0,0.5,0,False,False,False,False,negativa,,
192323011,"{'steamid': '76561199085851810', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 38231, 'playtime_last_two_weeks': 1654, 'playtime_at_review': 30991, 'last_played': 1762220266}",english,absolutely beautiful,1744150873,1744150873,True,0,0,0.5,0,False,False,False,False,positiva,,
192323586,"{'steamid': '76561199786345938', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 17451, 'playtime_last_two_weeks': 0, 'playtime_at_review': 12957, 'last_played': 1760905378}",english,this game is for out of shape nerds that have nothing else better to do with their life,1744151550,1744151550,False,0,0,0.5,0,False,False,False,False,negativa,,
192325432,"{'steamid': '76561199807980798', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 193, 'playtime_last_two_weeks': 0, 'playtime_at_review': 183, 'last_played': 1759364141}",english,this is fun it has a nice run on most computers,1744153936,1744153936,True,0,0,0.5,0,False,True,False,False,positiva,,
192326033,"{'steamid': '76561198985017122', 'num_games_owned': 52, 'num_reviews': 6, 'playtime_forever': 6003, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5764, 'last_played': 1758511323}",english,"Let me preface this by saying I have played Brawlhalla. I have fought. I have suffered. I have stared into the void—and it stared back, dressed as a low-poly Viking with a sword too big for its animation budget. If you’re thinking of playing Brawlhalla, let me save you the trouble: just slam your head against a microwave for an hour while someone screams “GRAVITY CANCEL” in your ear. Same experience. Less trauma.

First off, the movement system is like trying to ice skate on a freshly polished greased-up Slip ‘N Slide while blindfolded. Why do all the characters feel like they’re made of helium and regret? You tap a direction and your character hurls themselves off the map like they’re trying to escape the game itself—and honestly, who can blame them?

Let’s talk about the hitboxes, which were clearly drawn by a sleep-deprived toddler using crayons and a Ouija board. I got smacked by an attack that happened behind the enemy. How? Why? Are we playing Brawlhalla or ghost tag?

And the weapons—oh my sweet agony. You pick up a weapon and suddenly your character transforms into a completely different person with a brand new moveset and absolutely zero sense of balance. Gauntlets? Congratulations, you're now an aerial war crime. Greatsword? Swing slower than evolution but hit like divine punishment. Blasters? Prepare to spam side light like it’s the only button on your controller—which, judging by the player base, it might be.

The community is a lawless wasteland powered by salt and anime rage. Ranked mode isn’t competitive—it’s psychological warfare. Every match is against a twelve-year-old with the reaction time of a caffeinated squirrel and the humility of a Roman emperor. Taunts after every kill. Spam after every win. It's like the game itself attracts people who peaked emotionally at age six.

And the aesthetics? It’s like someone tried to copy-paste a League of Legends splash art into a Saturday morning cartoon, but the file got corrupted halfway through. Every character is a bootleg version of a mythological figure or generic anime trope, and somehow all of them look like they’d sell you GFuel and betrayal.

Brawlhalla isn’t a game—it’s a social experiment gone terribly wrong. It’s a rage factory wrapped in a cartoon skin, powered by lag, imbalance, and pure chaos. If you’re looking for fun, go outside. If you’re looking for pain, welcome. You’ve found your new home.

Run. While you still can.",1744154658,1744154658,False,2,2,0.5454545617103576,0,False,False,False,False,negativa,,
192326630,"{'steamid': '76561198806761297', 'num_games_owned': 0, 'num_reviews': 11, 'playtime_forever': 17409, 'playtime_last_two_weeks': 0, 'playtime_at_review': 17409, 'last_played': 1744155276}",english,Only play if you enjoy getting air comboed by a virgin scythe user for 10 years.,1744155416,1744155416,False,4,0,0.5804195404052734,0,False,False,False,False,negativa,,
192327054,"{'steamid': '76561198337660999', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 108022, 'playtime_last_two_weeks': 3010, 'playtime_at_review': 72044, 'last_played': 1762283434}",english,teros n-sig,1744156008,1744156008,True,0,0,0.5,0,False,False,False,False,positiva,,
192329984,"{'steamid': '76561199796210914', 'num_games_owned': 55, 'num_reviews': 6, 'playtime_forever': 20248, 'playtime_last_two_weeks': 126, 'playtime_at_review': 16532, 'last_played': 1762126293}",english,<3,1744159925,1744159925,True,0,0,0.5,0,False,False,False,False,positiva,,
192330159,"{'steamid': '76561199071676258', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 5275, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4952, 'last_played': 1760132763}",english,it very good game,1744160139,1744160139,True,0,0,0.5,0,False,True,False,False,positiva,,
192330562,"{'steamid': '76561198965245021', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 591, 'playtime_last_two_weeks': 0, 'playtime_at_review': 551, 'last_played': 1759704013}",english,"Steps to success 1. Get destroyed by spammers
2. Become a spammer
3. Get destroyed by GOOD spammers 
4. quit playing brawllhalla
5. Read this and skip steps 1 - 3",1744160701,1744160701,True,0,0,0.5,0,False,False,False,False,positiva,,
192334352,"{'steamid': '76561199163611964', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 16405, 'playtime_last_two_weeks': 357, 'playtime_at_review': 6020, 'last_played': 1762066305}",english,this is my life,1744165949,1744165949,True,1,0,0.5238095521926879,0,False,False,False,False,positiva,,
192338298,"{'steamid': '76561198357265844', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 2997, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2641, 'last_played': 1750209460}",english,"Fun game, ive been offline for years finally decided to revisit some of my old favs... still a fun game",1744171817,1744171817,True,0,0,0.5,0,False,False,False,False,positiva,,
192338949,"{'steamid': '76561198219278160', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 20255, 'playtime_last_two_weeks': 124, 'playtime_at_review': 14852, 'last_played': 1762253496}",english,"awful online experience. performance getting worse year after year. this game is the reason I started praying again, everyday I pray that this game shuts down. 

i regret spending money on it.",1744172910,1744172910,False,5,1,0.546213388442993,0,False,False,False,False,negativa,,
192341265,"{'steamid': '76561199125199290', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 9694, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8314, 'last_played': 1756096196}",english,platinum made me kill a  oldd asain dude,1744176934,1744176934,True,0,0,0.5,0,False,False,False,False,positiva,,
192342178,"{'steamid': '76561199115153651', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 74149, 'playtime_last_two_weeks': 985, 'playtime_at_review': 40652, 'last_played': 1762050898}",english,dont play this game,1744178582,1744178582,False,3,1,0.5454545617103576,0,False,False,False,False,negativa,,
192345436,"{'steamid': '76561199029089214', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 5485, 'playtime_last_two_weeks': 366, 'playtime_at_review': 1772, 'last_played': 1761912402}",english,THIS GAME IS SHIT ON SOUTHEAST ASIA,1744184692,1744184692,False,1,0,0.5,0,False,False,False,False,negativa,,
192351913,"{'steamid': '76561198271668527', 'num_games_owned': 103, 'num_reviews': 15, 'playtime_forever': 847, 'playtime_last_two_weeks': 0, 'playtime_at_review': 847, 'last_played': 1681225886}",english,Fun game el lehet vele lenni ha unatkozik az ember.,1744194205,1744194205,True,1,0,0.5238095521926879,0,False,False,False,False,positiva,,
192357003,"{'steamid': '76561198299156254', 'num_games_owned': 0, 'num_reviews': 12, 'playtime_forever': 10042, 'playtime_last_two_weeks': 0, 'playtime_at_review': 9944, 'last_played': 1745420064}",english,Valid game. I like that you can do heavy attacks in the air. You can't do that in Smash Bros and I think that the air dodge in this game as well as the air dodge + move mechanic where you can do moves in the air is super cool and sets brawlhalla apart from other platform fighters.,1744200710,1744200710,True,0,0,0.5,0,False,False,False,False,positiva,,
192358523,"{'steamid': '76561199056582614', 'num_games_owned': 213, 'num_reviews': 51, 'playtime_forever': 2769, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1679, 'last_played': 1759366170}",english,this game will be the reason WW3 starts,1744202459,1747308591,False,0,0,0.5,0,False,False,False,False,negativa,,
192360240,"{'steamid': '76561198850876605', 'num_games_owned': 46, 'num_reviews': 8, 'playtime_forever': 2812, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2712, 'last_played': 1749230163}",english,goodd,1744204064,1744204064,True,0,0,0.4761904776096343,0,False,False,False,False,positiva,,
